,Strain,Fluor1 mean
28164,InaA,530.421052631579
28165,InaA,542.2620689655172
28166,InaA,527.3255813953489
28167,InaA,540.952380952381
28168,InaA,532.979797979798
28169,InaA,529.0973451327434
28170,InaA,542.1307692307693
28171,InaA,527.2138364779875
28172,InaA,543.2450331125827
28173,InaA,530.3486842105264
28174,InaA,533.741935483871
28175,InaA,532.978102189781
28176,InaA,528.5802469135803
28177,InaA,538.6931818181819
28178,InaA,537.968
28179,InaA,526.7528089887641
28180,InaA,530.2727272727273
28181,InaA,533.8703703703703
28182,InaA,530.4661016949152
28183,InaA,529.7
28184,InaA,536.8659793814433
28185,InaA,530.9
28186,InaA,526.945205479452
28187,InaA,542.2079207920792
28188,InaA,538.4226804123712
28189,InaA,539.2280701754386
28190,InaA,541.2264150943396
28191,InaA,525.8875
28192,InaA,537.6610169491526
28193,InaA,538.6063829787234
28194,InaA,539.6260162601626
28195,InaA,538.9230769230769
28196,InaA,527.581081081081
28197,InaA,548.6395348837209
28198,InaA,538.8857142857142
28199,InaA,527.6101694915254
28200,InaA,541.6019656019656
28201,InaA,536.7214611872146
28202,InaA,535.4262295081967
28203,InaA,528.5680473372781
28204,InaA,530.6438356164383
28205,InaA,520.6326530612245
28206,InaA,530.1333333333333
28207,InaA,531.75
28208,InaA,534.6625
28209,InaA,535.2068965517242
28210,InaA,535.1076923076923
28211,InaA,544.017094017094
28212,InaA,541.2972972972973
28213,InaA,536.1090909090909
28214,InaA,543.3952095808384
28215,InaA,529.8620689655172
28216,InaA,540.0125
28217,InaA,539.8827586206896
28218,InaA,534.025974025974
28219,InaA,533.1232876712329
28220,InaA,536.8245614035088
28221,InaA,544.8684210526316
28222,InaA,520.3086419753087
28223,InaA,537.7118644067797
28224,InaA,521.1910112359551
28225,InaA,535.59375
28226,InaA,524.4891304347826
28227,InaA,533.7012987012987
28228,InaA,523.0
28229,InaA,534.9166666666666
28230,InaA,521.7722772277227
28231,InaA,528.9764705882353
28232,InaA,533.4054054054054
28233,InaA,533.4
28234,InaA,524.5704697986578
28235,InaA,535.18
28236,InaA,563.3928571428571
28237,InaA,528.8955223880597
28238,InaA,529.2027027027027
28239,InaA,523.0882352941177
28240,InaA,526.9459459459459
28241,InaA,529.8928571428571
28242,InaA,542.4861111111111
28243,InaA,525.3009708737864
28244,InaA,537.8430656934306
28245,InaA,532.2692307692307
28246,InaA,535.5975609756098
28247,InaA,531.1
28248,InaA,528.2905405405405
28249,InaA,530.4761904761905
28250,InaA,526.0514705882352
28251,InaA,535.6293706293707
28252,InaA,531.265306122449
28253,InaA,521.8155737704918
28254,InaA,532.3138686131387
28255,InaA,520.2857142857143
28256,InaA,521.4215686274509
28257,InaA,538.4109589041096
28258,InaA,528.3511450381679
28259,InaA,538.2325581395348
28260,InaA,525.5043478260869
28261,InaA,532.8202247191011
28262,InaA,524.4810126582279
28263,InaA,526.2051282051282
28264,InaA,520.8648648648649
28265,InaA,528.258064516129
28266,InaA,516.5865384615385
28267,InaA,521.471264367816
28268,InaA,522.2025316455696
28269,InaA,533.1768292682926
28270,InaA,527.6906779661017
28271,InaA,519.5243902439024
28272,InaA,524.6637931034483
28273,InaA,535.9591836734694
28274,InaA,523.8148148148148
28275,InaA,521.3478260869565
28276,InaA,522.7441860465116
28277,InaA,525.5646258503401
28278,InaA,528.1379310344828
28279,InaA,528.0425531914893
28280,InaA,532.7980769230769
28281,InaA,521.2558139534884
28282,InaA,522.9540229885057
28283,InaA,514.7128712871287
28284,InaA,543.96
28285,InaA,529.8723404255319
28286,InaA,525.0833333333334
28287,InaA,523.2786885245902
28288,InaA,536.6436781609195
28289,InaA,524.1274900398406
28290,InaA,528.8787878787879
28291,InaA,532.4142857142857
28292,InaA,526.8484848484849
28293,InaA,543.171052631579
28294,InaA,536.48
28295,InaA,533.3084112149533
28296,InaA,519.7786885245902
28297,InaA,524.2556390977444
28298,InaA,526.4961240310078
28299,InaA,531.5569620253165
28300,InaA,529.4387755102041
28301,InaA,526.0344827586207
28302,InaA,526.6808510638298
28303,InaA,531.6428571428571
28304,InaA,520.4311926605504
28305,InaA,527.1206896551724
28306,InaA,524.1721854304636
28307,InaA,529.5102040816327
28308,InaA,533.5
28309,InaA,512.96
28310,InaA,520.2142857142857
28311,InaA,533.864
28312,InaA,531.4848484848485
28313,InaA,529.0166666666667
28314,InaA,522.5384615384615
28315,InaA,529.0416666666666
28316,InaA,518.8
28317,InaA,515.2926829268292
28318,InaA,527.4387755102041
28319,InaA,530.7142857142857
28320,InaA,527.8727272727273
28321,InaA,538.7972972972973
28322,InaA,527.6883116883117
28323,InaA,522.675
28324,InaA,518.5301204819277
28325,InaA,521.1313131313132
28326,InaA,531.9425287356322
28327,InaA,523.4216867469879
28328,InaA,522.3374233128834
28329,InaA,525.7037037037037
28330,InaA,528.23
28331,InaA,515.5802469135803
28332,InaA,527.0410958904109
28333,InaA,523.5466666666666
28334,InaA,520.3943661971831
28335,InaA,524.2705882352941
28336,InaA,546.5825242718447
28337,InaA,519.137339055794
28338,InaA,517.7109375
28339,InaA,525.4304635761589
28340,InaA,538.2275862068966
28341,InaA,529.5164835164835
28342,InaA,513.6883116883117
28343,InaA,530.2777777777778
28344,InaA,524.4028776978417
28345,InaA,532.3970588235294
28346,InaA,548.8344370860927
28347,InaA,521.5775862068965
28348,InaA,539.8555555555556
28349,InaA,527.1134020618557
28350,InaA,534.3488372093024
28351,InaA,533.6849315068494
28352,InaA,533.0820895522388
28353,InaA,536.2926829268292
28354,InaA,518.2666666666667
28355,InaA,526.40522875817
28356,InaA,527.5049504950495
28357,InaA,521.8709677419355
28358,InaA,524.8506493506494
28359,InaA,527.3975903614457
28360,InaA,535.0493827160494
28361,InaA,536.4895833333334
28362,InaA,529.171052631579
28363,InaA,530.2530120481928
28364,InaA,546.5283018867924
28365,InaA,522.2459016393443
28366,InaA,526.081081081081
28367,InaA,524.3304347826087
28368,InaA,520.5170731707317
28369,InaA,532.8239436619718
28370,InaA,520.4545454545455
28371,InaA,519.7309236947791
28372,InaA,524.4513274336283
28373,InaA,528.1038961038961
28374,InaA,516.4604316546763
28375,InaA,522.1595744680851
28376,InaA,523.3875
28377,InaA,528.3032258064516
28378,InaA,529.8020833333334
28379,InaA,532.7474747474747
28380,InaA,535.8988764044943
28381,InaA,528.8387096774194
28382,InaA,531.566265060241
28383,InaA,517.5272727272727
28384,InaA,532.9459459459459
28385,InaA,521.38
28386,InaA,522.4487179487179
28387,InaA,536.5862068965517
28388,InaA,525.8857142857142
28389,InaA,524.4
28390,InaA,520.0
28391,InaA,648.2461538461539
28392,InaA,645.0342465753424
28393,InaA,608.3970588235294
28394,InaA,622.7142857142857
28395,InaA,619.5882352941177
28396,InaA,611.5584415584416
28397,InaA,666.4237288135594
28398,InaA,687.625
28399,InaA,674.0238095238095
28400,InaA,596.2105263157895
28401,InaA,636.75
28402,InaA,676.3055555555555
28403,InaA,683.4537572254335
28404,InaA,660.5151515151515
28405,InaA,683.2903225806451
28406,InaA,605.829268292683
28407,InaA,637.7894736842105
28408,InaA,692.5833333333334
28409,InaA,623.3942307692307
28410,InaA,651.1666666666666
28411,InaA,649.2818181818182
28412,InaA,662.1111111111111
28413,InaA,673.2077922077922
28414,InaA,572.989247311828
28415,InaA,646.869918699187
28416,InaA,648.6666666666666
28417,InaA,570.83125
28418,InaA,657.9262295081967
28419,InaA,590.4765625
28420,InaA,602.5185185185185
28421,InaA,708.5625
28422,InaA,683.125
28423,InaA,601.8415841584158
28424,InaA,704.9009900990098
28425,InaA,707.3148148148148
28426,InaA,613.9669421487604
28427,InaA,670.19375
28428,InaA,638.4457831325301
28429,InaA,663.1985294117648
28430,InaA,730.9247311827957
28431,InaA,650.8372093023256
28432,InaA,603.1181102362204
28433,InaA,610.2330827067669
28434,InaA,637.0368421052632
28435,InaA,638.0097087378641
28436,InaA,617.5149253731344
28437,InaA,619.8493150684932
28438,InaA,632.0510204081633
28439,InaA,627.1529411764706
28440,InaA,667.5511811023622
28441,InaA,644.5263157894736
28442,InaA,702.5333333333333
28443,InaA,624.8690476190476
28444,InaA,610.2619047619048
28445,InaA,655.990099009901
28446,InaA,661.9816513761468
28447,InaA,640.7290640394089
28448,InaA,632.0555555555555
28449,InaA,614.5632183908046
28450,InaA,597.8583333333333
28451,InaA,656.5909090909091
28452,InaA,634.3087248322148
28453,InaA,663.5684210526316
28454,InaA,679.2043010752689
28455,InaA,605.4597701149426
28456,InaA,679.5760869565217
28457,InaA,643.7014925373135
28458,InaA,634.1851851851852
28459,InaA,756.1340206185567
28460,InaA,631.8117647058823
28461,InaA,618.4939759036145
28462,InaA,686.05
28463,InaA,652.3552631578947
28464,InaA,667.14
28465,InaA,613.3831168831168
28466,InaA,587.3904761904762
28467,InaA,598.1131221719457
28468,InaA,662.7076923076924
28469,InaA,597.1136363636364
28470,InaA,650.068493150685
28471,InaA,608.3587786259542
28472,InaA,648.9183673469388
28473,InaA,780.3157894736842
28474,InaA,613.1264367816092
28475,InaA,617.4
28476,InaA,628.8644067796611
28477,InaA,577.5593220338983
28478,InaA,668.546875
28479,InaA,614.7540106951872
28480,InaA,688.3107344632768
28481,InaA,658.8666666666667
28482,InaA,628.5128205128206
28483,InaA,696.0168067226891
28484,InaA,619.3764705882353
28485,InaA,615.8064516129032
28486,InaA,620.8142857142857
28487,InaA,612.2941176470588
28488,InaA,588.4588235294118
28489,InaA,607.89375
28490,InaA,673.7247386759582
28491,InaA,610.6309523809524
28492,InaA,623.5641025641025
28493,InaA,625.6601941747573
28494,InaA,656.9180327868852
28495,InaA,611.2
28496,InaA,608.2758620689655
28497,InaA,585.2624113475177
28498,InaA,624.2428571428571
28499,InaA,625.9114391143911
28500,InaA,669.6484375
28501,InaA,628.2178217821782
28502,InaA,602.3513513513514
28503,InaA,612.6153846153846
28504,InaA,604.569105691057
28505,InaA,664.25
28506,InaA,610.0736842105263
28507,InaA,685.7945205479452
28508,InaA,701.1074380165289
28509,InaA,629.1744186046511
28510,InaA,586.3571428571429
28511,InaA,610.3953488372093
28512,InaA,584.1102362204724
28513,InaA,646.7218543046357
28514,InaA,715.5888888888888
28515,InaA,642.4367816091954
28516,InaA,616.2492307692307
28517,InaA,608.1827956989247
28518,InaA,614.918918918919
28519,InaA,577.2235294117647
28520,InaA,644.3333333333334
28521,InaA,609.3523809523809
28522,InaA,662.6808510638298
28523,InaA,706.049504950495
28524,InaA,629.7272727272727
28525,InaA,701.5869565217391
28526,InaA,597.2430555555555
28527,InaA,675.7236842105264
28528,InaA,602.3085106382979
28529,InaA,669.0762711864406
28530,InaA,693.392
28531,InaA,608.2478632478633
28532,InaA,721.3582089552239
28533,InaA,711.0061349693251
28534,InaA,685.919540229885
28535,InaA,628.2327586206897
28536,InaA,544.8
28537,InaA,625.0555555555555
28538,InaA,648.1428571428571
28539,InaA,618.11
28540,InaA,624.7586206896551
28541,InaA,645.9864864864865
28542,InaA,672.6057692307693
28543,InaA,693.9375
28544,InaA,666.8115942028985
28545,InaA,605.9583333333334
28546,InaA,677.4251497005988
28547,InaA,697.6171875
28548,InaA,639.8942307692307
28549,InaA,658.025
28550,InaA,640.9066666666666
28551,InaA,708.4035087719299
28552,InaA,701.471264367816
28553,InaA,606.7604166666666
28554,InaA,674.3449477351917
28555,InaA,615.1875
28556,InaA,583.6821705426356
28557,InaA,640.5972222222222
28558,InaA,710.1186440677966
28559,InaA,618.9649122807018
28560,InaA,672.2
28561,InaA,641.4183673469388
28562,InaA,633.9247311827957
28563,InaA,666.0393258426966
28564,InaA,652.7551020408164
28565,InaA,655.3461538461538
28566,InaA,670.0298507462686
28567,InaA,647.8928571428571
28568,InaA,583.7238095238096
28569,InaA,687.0582524271845
28570,InaA,670.5384615384615
28571,InaA,665.1744186046511
28572,InaA,629.3294117647059
28573,InaA,678.3928571428571
28574,InaA,622.2758620689655
28575,InaA,635.0506329113924
28576,InaA,662.5833333333334
28577,InaA,681.6555555555556
28578,InaA,674.7924528301887
28579,InaA,613.39375
28580,InaA,580.4747474747475
28581,InaA,779.2261904761905
28582,InaA,664.0402298850574
28583,InaA,653.7213114754098
28584,InaA,611.5137614678899
28585,InaA,635.5170068027211
28586,InaA,717.58
28587,InaA,618.2461538461539
28588,InaA,679.4705882352941
28589,InaA,714.943661971831
28590,InaA,719.2972972972973
28591,InaA,641.8725490196078
28592,InaA,616.8301886792453
28593,InaA,652.0886075949367
28594,InaA,705.7402597402597
28595,InaA,651.8108108108108
28596,InaA,626.8504672897196
28597,InaA,665.7971014492754
28598,InaA,698.3880597014926
28599,InaA,672.968085106383
28600,InaA,679.7241379310345
28601,InaA,615.5274725274726
28602,InaA,670.020618556701
28603,InaA,690.3728813559322
28604,InaA,679.4242424242424
28605,InaA,651.8979591836735
28606,InaA,672.5658914728682
28607,InaA,694.9117647058823
28608,InaA,666.4328358208955
28609,InaA,605.9672131147541
28610,InaA,599.1607142857143
28611,InaA,701.0454545454545
28612,InaA,544.2857142857143
28613,InaA,708.0975609756098
28614,InaA,735.170731707317
28615,InaA,694.795918367347
28616,InaA,641.4591836734694
28617,InaA,650.0178571428571
28618,InaA,672.21875
28619,InaA,550.8461538461538
28620,InaA,701.3125
28621,InaA,622.5752212389381
28622,InaA,652.4225352112676
28623,InaA,597.576
28624,InaA,677.6923076923077
28625,InaA,670.776119402985
28626,InaA,696.9305555555555
28627,InaA,605.4035087719299
28628,InaA,659.5853658536586
28629,InaA,677.046875
28630,InaA,678.2444444444444
28631,InaA,597.0370370370371
28632,InaA,568.1702127659574
28633,InaA,677.8970588235294
28634,InaA,585.223076923077
28635,InaA,690.2916666666666
28636,InaA,647.4305555555555
28637,InaA,615.05
28638,InaA,624.1216216216217
28639,InaA,713.4315789473684
28640,InaA,658.2280701754386
28641,InaA,675.0860215053764
28642,InaA,615.6839378238342
28643,InaA,611.2392026578073
28644,InaA,679.7466666666667
28645,InaA,726.0240963855422
28646,InaA,689.7534246575342
28647,InaA,654.0422535211268
28648,InaA,686.7862068965517
28649,InaA,806.6296296296297
28650,InaA,660.5357142857143
28651,InaA,665.3285714285714
28652,InaA,646.7407407407408
28653,InaA,628.1206896551724
28654,InaA,657.1382978723404
28655,InaA,614.9
28656,InaA,681.4629629629629
28657,InaA,637.9432624113475
28658,InaA,785.2903225806451
28659,InaA,653.9302325581396
28660,InaA,726.1428571428571
28661,InaA,655.2735042735043
28662,InaA,697.9692307692308
28663,InaA,638.6842105263158
28664,InaA,611.8479532163743
28665,InaA,688.0260869565218
28666,InaA,649.3333333333334
28667,InaA,669.925
28668,InaA,572.5114503816794
28669,InaA,691.3818181818182
28670,InaA,644.7432432432432
28671,InaA,628.3623188405797
28672,InaA,631.0
28673,InaA,730.077922077922
28674,InaA,643.6793893129772
28675,InaA,655.7857142857143
28676,InaA,601.974358974359
28677,InaA,674.5575221238938
28678,InaA,650.6904761904761
28679,InaA,625.9375
28680,InaA,625.6704545454545
28681,InaA,697.7835051546392
28682,InaA,572.8592592592593
28683,InaA,649.9754601226994
28684,InaA,730.1929824561404
28685,InaA,622.0327868852459
28686,InaA,696.0980392156863
28687,InaA,654.7764705882353
28688,InaA,655.4778761061947
28689,InaA,706.0975609756098
28690,InaA,677.1333333333333
28691,InaA,623.3238095238095
28692,InaA,657.9615384615385
28693,InaA,678.1949685534591
28694,InaA,655.6666666666666
28695,InaA,635.7234042553191
28696,InaA,711.3541666666666
28697,InaA,554.65
28698,InaA,629.7088888888889
28699,InaA,649.3012048192771
28700,InaA,712.3333333333334
28701,InaA,657.52
28702,InaA,621.032
28703,InaA,674.0769230769231
28704,InaA,609.3725490196078
28705,InaA,684.1486486486486
28706,InaA,606.7354838709678
28707,InaA,631.7168141592921
28708,InaA,666.6976744186046
28709,InaA,608.2826086956521
28710,InaA,625.1279069767442
28711,InaA,660.8095238095239
28712,InaA,646.7469879518072
28713,InaA,564.1679389312977
28714,InaA,687.8375
28715,InaA,600.1452991452992
28716,InaA,678.0370370370371
28717,InaA,637.5384615384615
28718,InaA,645.8108108108108
28719,InaA,588.4453125
28720,InaA,597.1875
28721,InaA,565.9135802469136
28722,InaA,680.4272727272727
28723,InaA,730.0514705882352
28724,InaA,594.3186440677966
28725,InaA,735.1543624161073
28726,InaA,609.6153846153846
28727,InaA,686.5106382978723
28728,InaA,651.2465753424658
28729,InaA,676.4024390243902
28730,InaA,639.0818713450292
28731,InaA,611.8
28732,InaA,667.4375
28733,InaA,668.2615384615384
28734,InaA,620.1504424778761
28735,InaA,652.9636363636364
28736,InaA,675.5
28737,InaA,583.3636363636364
28738,InaA,640.776119402985
28739,InaA,573.651376146789
28740,InaA,599.4635761589404
28741,InaA,646.1818181818181
28742,InaA,640.276923076923
28743,InaA,640.5414012738853
28744,InaA,587.2935779816514
28745,InaA,741.3214285714286
28746,InaA,676.574074074074
28747,InaA,687.7333333333333
28748,InaA,669.875
28749,InaA,683.6285714285714
28750,InaA,664.980198019802
28751,InaA,583.0958904109589
28752,InaA,664.0104166666666
28753,InaA,677.0121951219512
28754,InaA,662.9756097560976
28755,InaA,693.5925925925926
28756,InaA,619.7011494252873
28757,InaA,601.5571428571428
28758,InaA,604.1271186440678
28759,InaA,651.8548387096774
28760,InaA,627.3018867924528
28761,InaA,616.82
28762,InaA,611.9016393442623
28763,InaA,620.0555555555555
28764,InaA,618.516129032258
28765,InaA,663.2792792792793
28766,InaA,629.3076923076923
28767,InaA,626.7912087912088
28768,InaA,611.6730769230769
28769,InaA,626.3859649122807
28770,InaA,658.3673469387755
28771,InaA,638.1785714285714
28772,InaA,595.4473684210526
28773,InaA,651.0816326530612
28774,InaA,623.5238095238095
28775,InaA,658.3548387096774
28776,InaA,629.0519480519481
28777,InaA,650.2073170731708
28778,InaA,657.8351648351648
28779,InaA,611.0
28780,InaA,628.0588235294117
28781,InaA,642.5166666666667
28782,InaA,620.7875
28783,InaA,649.0625
28784,InaA,590.9642857142857
28785,InaA,633.234693877551
28786,InaA,625.4054054054054
28787,InaA,644.4237288135594
28788,InaA,671.9634146341464
28789,InaA,640.7951807228916
28790,InaA,610.5643564356436
28791,InaA,631.3260869565217
28792,InaA,596.5428571428571
28793,InaA,640.6938775510204
28794,InaA,594.7692307692307
28795,InaA,601.575
28796,InaA,632.2068965517242
28797,InaA,599.8630136986301
28798,InaA,682.6879432624113
28799,InaA,626.5882352941177
28800,InaA,589.3417721518987
28801,InaA,633.6639344262295
28802,InaA,686.3655913978495
28803,InaA,761.0909090909091
28804,InaA,615.5405405405405
28805,InaA,648.7894736842105
28806,InaA,611.8415841584158
28807,InaA,606.843537414966
28808,InaA,685.3181818181819
28809,InaA,642.3706293706293
28810,InaA,592.1009174311927
28811,InaA,758.241935483871
28812,InaA,624.797619047619
28813,InaA,663.6640625
28814,InaA,675.1279069767442
28815,InaA,587.6274509803922
28816,InaA,639.6355140186915
28817,InaA,667.6466165413534
28818,InaA,635.9012345679013
28819,InaA,615.3846153846154
28820,InaA,623.5384615384615
28821,InaA,644.3921568627451
28822,InaA,574.5180722891566
28823,InaA,591.542372881356
28824,InaA,634.65625
28825,InaA,614.5671641791045
28826,InaA,675.7378640776699
28827,InaA,715.2300884955753
28828,InaA,624.0
28829,InaA,660.5611814345991
28830,InaA,586.9021739130435
28831,InaA,589.3676470588235
28832,InaA,592.7295081967213
28833,InaA,608.4166666666666
28834,InaA,596.8306010928961
28835,InaA,575.1714285714286
28836,InaA,664.05
28837,InaA,609.6329966329967
28838,InaA,610.5806451612904
28839,InaA,639.9827586206897
28840,InaA,625.433734939759
28841,InaA,621.375939849624
28842,InaA,634.4509803921569
28843,InaA,699.424
28844,InaA,648.1940298507462
28845,InaA,699.6210526315789
28846,InaA,655.4823529411765
28847,InaA,590.7860696517413
28848,InaA,623.5925925925926
28849,InaA,658.6179775280899
28850,InaA,647.8857142857142
28851,InaA,669.4246575342465
28852,InaA,691.2555555555556
28853,InaA,694.1984732824427
28854,InaA,601.0652173913044
28855,InaA,667.5272727272727
28856,InaA,656.5664335664336
28857,InaA,673.3684210526316
28858,InaA,652.8765432098766
28859,InaA,632.2415730337078
28860,InaA,651.0736842105263
28861,InaA,666.6086956521739
28862,InaA,648.189393939394
28863,InaA,669.66
28864,InaA,576.4625
28865,InaA,588.2
28866,InaA,634.0441176470588
28867,InaA,678.8928571428571
28868,InaA,641.6632124352332
28869,InaA,650.219298245614
28870,InaA,641.6739130434783
28871,InaA,703.2205882352941
28872,InaA,587.5922330097087
28873,InaA,640.3285714285714
28874,InaA,661.774834437086
28875,InaA,689.6777777777778
28876,InaA,622.8932038834952
28877,InaA,694.5555555555555
28878,InaA,761.9491525423729
28879,InaA,666.7
28880,InaA,648.4230769230769
28881,InaA,679.36
28882,InaA,632.3962264150944
28883,InaA,682.2676056338029
28884,InaA,628.7676767676768
28885,InaA,659.4519230769231
28886,InaA,611.8333333333334
28887,InaA,615.0394736842105
28888,InaA,628.5487804878048
28889,InaA,626.2638888888889
28890,InaA,627.179104477612
28891,InaA,587.7640449438202
28892,InaA,657.4329896907217
28893,InaA,594.8854166666666
28894,InaA,572.4029850746268
28895,InaA,637.4404761904761
28896,InaA,616.0757575757576
28897,InaA,685.9175257731958
28898,InaA,641.3238095238095
28899,InaA,553.2
28900,InaA,599.7047619047619
28901,InaA,618.2931034482758
28902,InaA,634.3
28903,InaA,669.4029850746268
28904,InaA,608.063492063492
28905,InaA,578.2662721893491
28906,InaA,606.3771929824561
28907,InaA,656.5964912280701
28908,InaA,582.9166666666666
28909,InaA,672.9669421487604
28910,InaA,599.0845070422536
28911,InaA,572.6567164179105
28912,InaA,648.4242424242424
28913,InaA,721.8246753246754
28914,InaA,681.6044624746451
28915,InaA,606.0
28916,InaA,598.9206349206349
28917,InaA,594.9493670886076
28918,InaA,641.035294117647
28919,InaA,546.8378378378378
28920,InaA,625.7461538461539
28921,InaA,587.8172043010753
28922,InaA,623.0
28923,InaA,686.3294117647059
28924,InaA,671.7407407407408
28925,InaA,671.8874172185431
28926,InaA,591.8055555555555
28927,InaA,657.0454545454545
28928,InaA,714.5818181818182
28929,InaA,597.8382352941177
28930,InaA,570.9076923076923
28931,InaA,606.0298507462686
28932,InaA,605.4166666666666
28933,InaA,651.984375
28934,InaA,571.5742574257425
28935,InaA,601.2641509433962
28936,InaA,619.0940170940171
28937,InaA,634.5866666666667
28938,InaA,619.1860465116279
28939,InaA,668.768115942029
28940,InaA,633.7578125
28941,InaA,693.9354838709677
28942,InaA,584.7236842105264
28943,InaA,620.5255474452555
28944,InaA,634.2110091743119
28945,InaA,656.62
28946,InaA,607.8738738738739
28947,InaA,677.7966101694915
28948,InaA,656.6428571428571
28949,InaA,634.2903225806451
28950,InaA,580.2295081967213
28951,InaA,588.7619047619048
28952,InaA,644.9145299145299
28953,InaA,556.3564356435644
28954,InaA,667.5263157894736
28955,InaA,694.2602739726027
28956,InaA,656.5925925925926
28957,InaA,633.2
28958,InaA,621.6078431372549
28959,InaA,636.0
28960,InaA,670.8210526315789
28961,InaA,655.4245283018868
28962,InaA,659.7906976744187
28963,InaA,646.8709677419355
28964,InaA,669.9830508474577
28965,InaA,638.4565217391304
28966,InaA,610.8583333333333
28967,InaA,578.7857142857143
28968,InaA,572.6197183098592
28969,InaA,581.6159420289855
28970,InaA,681.2542372881356
28971,InaA,598.5
28972,InaA,634.5526315789474
28973,InaA,564.0333333333333
28974,InaA,583.5964912280701
28975,InaA,641.5185185185185
28976,InaA,688.4705882352941
28977,InaA,574.1642512077294
28978,InaA,645.9571428571429
28979,InaA,637.6084337349398
28980,InaA,595.6283783783783
28981,InaA,648.6126126126126
28982,InaA,536.8571428571429
28983,InaA,650.504854368932
28984,InaA,620.7936507936508
28985,InaA,664.2666666666667
28986,InaA,655.7878787878788
28987,InaA,634.7115384615385
28988,InaA,600.8125
28989,InaA,622.84
28990,InaA,620.9047619047619
28991,InaA,648.6987951807229
28992,InaA,616.2222222222222
28993,InaA,598.9158878504672
28994,InaA,631.3518518518518
28995,InaA,655.1864406779661
28996,InaA,640.688524590164
28997,InaA,582.9112903225806
28998,InaA,637.6909090909091
28999,InaA,634.015625
29000,InaA,610.16875
29001,InaA,608.9357142857143
29002,InaA,643.4444444444445
29003,InaA,559.3920454545455
29004,InaA,570.7916666666666
29005,InaA,568.6129032258065
29006,InaA,631.0793650793651
29007,InaA,629.8387096774194
29008,InaA,629.2337662337662
29009,InaA,603.635294117647
29010,InaA,669.1966292134831
29011,InaA,718.0
29012,InaA,627.7058823529412
29013,InaA,587.4494382022472
29014,InaA,631.5
29015,InaA,545.8727272727273
29016,InaA,636.1030927835052
29017,InaA,607.8181818181819
29018,InaA,683.4520547945206
29019,InaA,588.0235294117647
29020,InaA,572.7571428571429
29021,InaA,628.72
29022,InaA,612.6764705882352
29023,InaA,649.1165919282511
29024,InaA,637.6842105263158
29025,InaA,574.7980769230769
29026,InaA,589.7851239669421
29027,InaA,604.5
29028,InaA,622.3838383838383
29029,InaA,681.6
29030,InaA,569.6312056737588
29031,InaA,656.7142857142857
29032,InaA,590.1490683229814
29033,InaA,620.7794117647059
29034,InaA,602.8255813953489
29035,InaA,708.7176470588236
29036,InaA,600.4457831325301
29037,InaA,603.1909090909091
29038,InaA,625.439024390244
29039,InaA,551.5566037735849
29040,InaA,624.3132530120482
29041,InaA,646.5376344086021
29042,InaA,648.9853658536585
29043,InaA,577.1847826086956
29044,InaA,622.379746835443
29045,InaA,609.5909090909091
29046,InaA,600.6732673267327
29047,InaA,644.1609195402299
29048,InaA,631.4242424242424
29049,InaA,564.969696969697
29050,InaA,602.2992125984252
29051,InaA,784.1904761904761
29052,InaA,780.3333333333334
29053,InaA,596.8018867924528
29054,InaA,599.0967741935484
29055,InaA,621.945054945055
29056,InaA,569.0370370370371
29057,InaA,573.4181818181818
29058,InaA,646.9090909090909
29059,InaA,628.5121951219512
29060,InaA,565.0105263157894
29061,InaA,564.3854166666666
29062,InaA,653.921052631579
29063,InaA,643.6611570247934
29064,InaA,584.4285714285714
29065,InaA,623.1034482758621
29066,InaA,572.7530864197531
29067,InaA,601.7068965517242
29068,InaA,632.3787878787879
29069,InaA,585.0833333333334
29070,InaA,700.5471698113207
29071,InaA,631.4027777777778
29072,InaA,708.4033613445379
29073,InaA,657.1958762886597
29074,InaA,636.1166666666667
29075,InaA,556.5842696629213
29076,InaA,653.6166666666667
29077,InaA,658.4262295081967
29078,InaA,633.6666666666666
29079,InaA,630.5533980582525
29080,InaA,603.325
29081,InaA,643.1772151898734
29082,InaA,563.3406593406594
29083,InaA,568.0941176470589
29084,InaA,614.2696629213483
29085,InaA,574.2105263157895
29086,InaA,698.3333333333334
29087,InaA,592.1590909090909
29088,InaA,641.0722891566265
29089,InaA,560.7042253521126
29090,InaA,623.5058823529412
29091,InaA,585.2222222222222
29092,InaA,574.8877551020408
29093,InaA,632.6991150442478
29094,InaA,664.2258064516129
29095,InaA,619.6666666666666
29096,InaA,581.5869565217391
29097,InaA,585.7833333333333
29098,InaA,596.3428571428572
29099,InaA,656.6724137931035
29100,InaA,636.5102040816327
29101,InaA,595.1392405063291
29102,InaA,623.887323943662
29103,InaA,668.8253968253969
29104,InaA,664.3103448275862
29105,InaA,622.0652173913044
29106,InaA,574.46
29107,InaA,606.1084337349398
29108,InaA,668.2254901960785
29109,InaA,655.2554744525547
29110,InaA,670.7432432432432
29111,InaA,651.1764705882352
29112,InaA,652.8375
29113,InaA,610.2179487179487
29114,InaA,667.395061728395
29115,InaA,604.3444444444444
29116,InaA,637.5714285714286
29117,InaA,554.0675675675676
29118,InaA,624.4864864864865
29119,InaA,651.6164383561644
29120,InaA,610.8958333333334
29121,InaA,714.2190476190476
29122,InaA,583.6739130434783
29123,InaA,604.5555555555555
29124,InaA,597.875
29125,InaA,618.7692307692307
